,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_block_size,param_gradient_size,param_k,param_max_corners,param_min_distance,param_quality_level,param_use_harris_detector,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
160,0.08699054718017578,0.009592610137637028,0.41043810844421386,0.022699044513803907,1,7,0.04,13,10,0.005,True,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
161,0.07246146202087403,0.010158338140990165,0.4503154277801514,0.04656400153784561,1,7,0.04,13,10,0.005,False,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.005, 'use_harris_detector': False}",-81.78943220948912,-124.10227640887258,-79.78608836987199,-89.34225776034,-64.13569856111818,-87.83115066193837,19.90265232081851,1676
162,0.098305082321167,0.016763360461073955,0.40761780738830566,0.03949397526018473,1,7,0.04,13,10,0.01,True,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.01, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
163,0.11111350059509277,0.02537424716434275,0.42220120429992675,0.037135427933022505,1,7,0.04,13,10,0.01,False,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.01, 'use_harris_detector': False}",-81.78943220948912,-124.10227640887258,-79.78608836987199,-89.34225776034,-64.13569856111818,-87.83115066193837,19.90265232081851,1676
164,0.08493328094482422,0.01923699366609888,0.3727403163909912,0.053736451606954505,1,7,0.04,13,10,0.1,True,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
165,0.14857654571533202,0.013262599512000036,0.4240671157836914,0.05300988648002686,1,7,0.04,13,10,0.1,False,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.1, 'use_harris_detector': False}",-81.78943220948912,-124.10227640887258,-79.78608836987199,-89.34225776034,-64.13569856111818,-87.83115066193837,19.90265232081851,1676
166,0.10824236869812012,0.024015282599793807,0.3979467868804932,0.03536862848758152,1,7,0.04,13,10,1,True,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
167,0.08604397773742675,0.014308817219497507,0.41716480255126953,0.03686366637776086,1,7,0.04,13,10,1,False,"{'block_size': 1, 'gradient_size': 7, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 1, 'use_harris_detector': False}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
168,0.12105588912963867,0.007909853637673391,0.4150858402252197,0.05399748776216177,1,9,0.04,13,1,0.0001,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.0001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
169,0.11568570137023926,0.00779115498309173,0.5485217094421386,0.046746316423260985,1,9,0.04,13,1,0.0001,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.0001, 'use_harris_detector': False}",-95.84994588123615,-144.35273233142306,-94.24526048486491,-114.73706369166175,-65.06269441271944,-102.84953936038107,26.13312777475326,1846
170,0.09148521423339843,0.019179632716208542,0.3902716636657715,0.040885302932712246,1,9,0.04,13,1,0.0005,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.0005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
171,0.13943281173706054,0.015379173814663886,0.5357963085174561,0.07054342581929894,1,9,0.04,13,1,0.0005,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.0005, 'use_harris_detector': False}",-95.84994588123615,-144.35273233142306,-94.24526048486491,-114.73706369166175,-65.06269441271944,-102.84953936038107,26.13312777475326,1846
172,0.12245726585388184,0.015393717531272775,0.4134799003601074,0.04582308343780022,1,9,0.04,13,1,0.001,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
173,0.09577388763427734,0.005699436540067444,0.5525335311889649,0.04840169172150178,1,9,0.04,13,1,0.001,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.001, 'use_harris_detector': False}",-95.84994588123615,-144.35273233142306,-94.24526048486491,-114.73706369166175,-65.06269441271944,-102.84953936038107,26.13312777475326,1846
174,0.10343141555786133,0.015498555035631295,0.39960660934448244,0.0407272737705719,1,9,0.04,13,1,0.005,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
175,0.10970330238342285,0.014241047548873897,0.5407227039337158,0.025356663932571674,1,9,0.04,13,1,0.005,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.005, 'use_harris_detector': False}",-95.84994588123615,-144.35273233142306,-94.24526048486491,-114.73706369166175,-65.06269441271944,-102.84953936038107,26.13312777475326,1846
176,0.10402312278747558,0.004897154922584676,0.3968079090118408,0.027967782717556126,1,9,0.04,13,1,0.01,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.01, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
177,0.11097040176391601,0.017779949421300463,0.5650009155273438,0.06854486279803101,1,9,0.04,13,1,0.01,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.01, 'use_harris_detector': False}",-95.84994588123615,-144.35273233142306,-94.24526048486491,-114.73706369166175,-65.06269441271944,-102.84953936038107,26.13312777475326,1846
178,0.1289968490600586,0.010151256205612507,0.393858003616333,0.029184540486905015,1,9,0.04,13,1,0.1,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
179,0.12057766914367676,0.020213783550357908,0.5209851264953613,0.042450028474390354,1,9,0.04,13,1,0.1,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 0.1, 'use_harris_detector': False}",-95.84994588123615,-144.35273233142306,-94.24526048486491,-114.73706369166175,-65.06269441271944,-102.84953936038107,26.13312777475326,1846
